"Project Code","Project Path","Type","Severity","Issue","File","Details","Suggestion"
"b59-n8n-digital-ocean","/Users/davidcruwys/dev/video-projects/v-appydave/b59-n8n-digital-ocean","structural","info","Chapter gaps detected","","Missing chapters: 02","Gaps may be intentional (deleted content). Use FR-140 if you want to fill them."
"b64-bmad-claude-sdk","/Users/davidcruwys/dev/video-projects/v-appydave/b64-bmad-claude-sdk","structural","info","Chapter gaps detected","","Missing chapters: 31, 32, 33, 34, 35, 36, 37, 38, 39","Gaps may be intentional (deleted content). Use FR-140 if you want to fill them."
"b64-bmad-claude-sdk","/Users/davidcruwys/dev/video-projects/v-appydave/b64-bmad-claude-sdk","structural","info","Sequence gaps in chapter 04","","Missing sequences: 3","Use FR-138 Rename Tool with ""Renumber"" option to fill gaps"
"b64-bmad-claude-sdk","/Users/davidcruwys/dev/video-projects/v-appydave/b64-bmad-claude-sdk","structural","error","Duplicate sequence in chapter 16","","Files: 16-1-create-custom-agent.mov, 16-1-develop.1.3-create-html-client.mov","Rename one file to use different sequence number"
"b64-bmad-claude-sdk","/Users/davidcruwys/dev/video-projects/v-appydave/b64-bmad-claude-sdk","structural","error","Duplicate sequence in chapter 40","","Files: 40-1-demonstration.mov, 40-1-talking-head.mov","Rename one file to use different sequence number"
"b65-guy-monroe-marketing-plan","/Users/davidcruwys/dev/video-projects/v-appydave/b65-guy-monroe-marketing-plan","naming","error","Invalid name format","03-1.mov","Name """" must be kebab-case ()","Convert to lowercase and replace special chars with hyphens"
"b65-guy-monroe-marketing-plan","/Users/davidcruwys/dev/video-projects/v-appydave/b65-guy-monroe-marketing-plan","naming","error","Invalid name format","03-2.mov","Name """" must be kebab-case ()","Convert to lowercase and replace special chars with hyphens"
"b66-context-engineered-html-art","/Users/davidcruwys/dev/video-projects/v-appydave/b66-context-engineered-html-art","naming","error","Invalid name format","10-2-requirement-documents+developer-agent.mov","Name ""requirement-documents+developer-agent"" must be kebab-case ()","Convert to lowercase and replace special chars with hyphens"
"b66-context-engineered-html-art","/Users/davidcruwys/dev/video-projects/v-appydave/b66-context-engineered-html-art","derivative","info","Missing transcript","01-1-intro.mov","Transcript not found (may be queued)","Use FR-136 Regen Transcripts tool or wait for queue"
"b66-context-engineered-html-art","/Users/davidcruwys/dev/video-projects/v-appydave/b66-context-engineered-html-art","derivative","info","Missing transcript","02-1-scenario.mov","Transcript not found (may be queued)","Use FR-136 Regen Transcripts tool or wait for queue"
"b66-context-engineered-html-art","/Users/davidcruwys/dev/video-projects/v-appydave/b66-context-engineered-html-art","derivative","info","Missing transcript","03-1-setup.mov","Transcript not found (may be queued)","Use FR-136 Regen Transcripts tool or wait for queue"
"b66-context-engineered-html-art","/Users/davidcruwys/dev/video-projects/v-appydave/b66-context-engineered-html-art","derivative","info","Missing transcript","04-1-system-prompt.mov","Transcript not found (may be queued)","Use FR-136 Regen Transcripts tool or wait for queue"
"b66-context-engineered-html-art","/Users/davidcruwys/dev/video-projects/v-appydave/b66-context-engineered-html-art","derivative","info","Missing transcript","04-2-system-prompt.mov","Transcript not found (may be queued)","Use FR-136 Regen Transcripts tool or wait for queue"
"b66-context-engineered-html-art","/Users/davidcruwys/dev/video-projects/v-appydave/b66-context-engineered-html-art","derivative","info","Missing transcript","04-3-system-prompt.mov","Transcript not found (may be queued)","Use FR-136 Regen Transcripts tool or wait for queue"
"b66-context-engineered-html-art","/Users/davidcruwys/dev/video-projects/v-appydave/b66-context-engineered-html-art","derivative","info","Missing transcript","05-1-research.mov","Transcript not found (may be queued)","Use FR-136 Regen Transcripts tool or wait for queue"
"b66-context-engineered-html-art","/Users/davidcruwys/dev/video-projects/v-appydave/b66-context-engineered-html-art","derivative","info","Missing transcript","05-2-research.mov","Transcript not found (may be queued)","Use FR-136 Regen Transcripts tool or wait for queue"
"b66-context-engineered-html-art","/Users/davidcruwys/dev/video-projects/v-appydave/b66-context-engineered-html-art","derivative","info","Missing transcript","06-1-community.mov","Transcript not found (may be queued)","Use FR-136 Regen Transcripts tool or wait for queue"
"b66-context-engineered-html-art","/Users/davidcruwys/dev/video-projects/v-appydave/b66-context-engineered-html-art","derivative","info","Missing transcript","07-1-tech-stack-analysis.mov","Transcript not found (may be queued)","Use FR-136 Regen Transcripts tool or wait for queue"
"b66-context-engineered-html-art","/Users/davidcruwys/dev/video-projects/v-appydave/b66-context-engineered-html-art","derivative","info","Missing transcript","07-2-tech-stack-analysis.mov","Transcript not found (may be queued)","Use FR-136 Regen Transcripts tool or wait for queue"
"b66-context-engineered-html-art","/Users/davidcruwys/dev/video-projects/v-appydave/b66-context-engineered-html-art","derivative","info","Missing transcript","08-1-build-style-guides.mov","Transcript not found (may be queued)","Use FR-136 Regen Transcripts tool or wait for queue"
"b66-context-engineered-html-art","/Users/davidcruwys/dev/video-projects/v-appydave/b66-context-engineered-html-art","derivative","info","Missing transcript","09-2-build-analyst-agent.mov","Transcript not found (may be queued)","Use FR-136 Regen Transcripts tool or wait for queue"
"b66-context-engineered-html-art","/Users/davidcruwys/dev/video-projects/v-appydave/b66-context-engineered-html-art","derivative","info","Missing transcript","09-3-build-analyst-agent.mov","Transcript not found (may be queued)","Use FR-136 Regen Transcripts tool or wait for queue"
"b66-context-engineered-html-art","/Users/davidcruwys/dev/video-projects/v-appydave/b66-context-engineered-html-art","derivative","info","Missing transcript","10-1-requirement-documents.mov","Transcript not found (may be queued)","Use FR-136 Regen Transcripts tool or wait for queue"
"b66-context-engineered-html-art","/Users/davidcruwys/dev/video-projects/v-appydave/b66-context-engineered-html-art","derivative","info","Missing transcript","10-2-requirement-documents+developer-agent.mov","Transcript not found (may be queued)","Use FR-136 Regen Transcripts tool or wait for queue"
"b66-context-engineered-html-art","/Users/davidcruwys/dev/video-projects/v-appydave/b66-context-engineered-html-art","derivative","info","Missing transcript","11-1-holistic-review-audit.mov","Transcript not found (may be queued)","Use FR-136 Regen Transcripts tool or wait for queue"
"b66-context-engineered-html-art","/Users/davidcruwys/dev/video-projects/v-appydave/b66-context-engineered-html-art","derivative","info","Missing transcript","11-2-tip-image-pasting-in-claude-for-mac.mov","Transcript not found (may be queued)","Use FR-136 Regen Transcripts tool or wait for queue"
"b66-context-engineered-html-art","/Users/davidcruwys/dev/video-projects/v-appydave/b66-context-engineered-html-art","derivative","info","Missing transcript","11-3-holistic-review-audit.mov","Transcript not found (may be queued)","Use FR-136 Regen Transcripts tool or wait for queue"
"b66-context-engineered-html-art","/Users/davidcruwys/dev/video-projects/v-appydave/b66-context-engineered-html-art","derivative","info","Missing transcript","12-1-first-generateion.mov","Transcript not found (may be queued)","Use FR-136 Regen Transcripts tool or wait for queue"
"b66-context-engineered-html-art","/Users/davidcruwys/dev/video-projects/v-appydave/b66-context-engineered-html-art","derivative","info","Missing transcript","12-2-first-generateion.mov","Transcript not found (may be queued)","Use FR-136 Regen Transcripts tool or wait for queue"
"b66-context-engineered-html-art","/Users/davidcruwys/dev/video-projects/v-appydave/b66-context-engineered-html-art","derivative","info","Missing transcript","13-1-run-all-animation-generations.mov","Transcript not found (may be queued)","Use FR-136 Regen Transcripts tool or wait for queue"
"b66-context-engineered-html-art","/Users/davidcruwys/dev/video-projects/v-appydave/b66-context-engineered-html-art","derivative","info","Missing transcript","13-2-run-all-animation-generations.mov","Transcript not found (may be queued)","Use FR-136 Regen Transcripts tool or wait for queue"
"b66-context-engineered-html-art","/Users/davidcruwys/dev/video-projects/v-appydave/b66-context-engineered-html-art","derivative","info","Missing transcript","13-3-run-all-animation-generations.mov","Transcript not found (may be queued)","Use FR-136 Regen Transcripts tool or wait for queue"
"b66-context-engineered-html-art","/Users/davidcruwys/dev/video-projects/v-appydave/b66-context-engineered-html-art","derivative","info","Missing transcript","14-1-outro.mov","Transcript not found (may be queued)","Use FR-136 Regen Transcripts tool or wait for queue"
"b67-vam-s3-staging","/Users/davidcruwys/dev/video-projects/v-appydave/b67-vam-s3-staging","derivative","info","Missing transcript","01-1-intro.mov","Transcript not found (may be queued)","Use FR-136 Regen Transcripts tool or wait for queue"
"b67-vam-s3-staging","/Users/davidcruwys/dev/video-projects/v-appydave/b67-vam-s3-staging","derivative","info","Missing transcript","02-1-scenario.mov","Transcript not found (may be queued)","Use FR-136 Regen Transcripts tool or wait for queue"
"b69-claude-code-with-codex","/Users/davidcruwys/dev/video-projects/v-appydave/b69-claude-code-with-codex","derivative","info","Missing transcript","01-1-intro.mov","Transcript not found (may be queued)","Use FR-136 Regen Transcripts tool or wait for queue"
"b69-claude-code-with-codex","/Users/davidcruwys/dev/video-projects/v-appydave/b69-claude-code-with-codex","derivative","info","Missing transcript","02-1-scenario.mov","Transcript not found (may be queued)","Use FR-136 Regen Transcripts tool or wait for queue"
"b69-claude-code-with-codex","/Users/davidcruwys/dev/video-projects/v-appydave/b69-claude-code-with-codex","derivative","info","Missing transcript","02-2-scenario.mov","Transcript not found (may be queued)","Use FR-136 Regen Transcripts tool or wait for queue"
"b69-claude-code-with-codex","/Users/davidcruwys/dev/video-projects/v-appydave/b69-claude-code-with-codex","derivative","info","Missing transcript","03-1-code-analysis.mov","Transcript not found (may be queued)","Use FR-136 Regen Transcripts tool or wait for queue"
"b69-claude-code-with-codex","/Users/davidcruwys/dev/video-projects/v-appydave/b69-claude-code-with-codex","derivative","info","Missing transcript","04-1-claude-code-analysis.mov","Transcript not found (may be queued)","Use FR-136 Regen Transcripts tool or wait for queue"
"b69-claude-code-with-codex","/Users/davidcruwys/dev/video-projects/v-appydave/b69-claude-code-with-codex","derivative","info","Missing transcript","04-2-claude-code-analysis.mov","Transcript not found (may be queued)","Use FR-136 Regen Transcripts tool or wait for queue"
"b69-claude-code-with-codex","/Users/davidcruwys/dev/video-projects/v-appydave/b69-claude-code-with-codex","derivative","info","Missing transcript","04-3-claude-code-analysis.mov","Transcript not found (may be queued)","Use FR-136 Regen Transcripts tool or wait for queue"
"b69-claude-code-with-codex","/Users/davidcruwys/dev/video-projects/v-appydave/b69-claude-code-with-codex","derivative","info","Missing transcript","04-4-claude-code-analysis.mov","Transcript not found (may be queued)","Use FR-136 Regen Transcripts tool or wait for queue"
"b69-claude-code-with-codex","/Users/davidcruwys/dev/video-projects/v-appydave/b69-claude-code-with-codex","derivative","info","Missing transcript","04-5-claude-code-analysis.mov","Transcript not found (may be queued)","Use FR-136 Regen Transcripts tool or wait for queue"
"b69-claude-code-with-codex","/Users/davidcruwys/dev/video-projects/v-appydave/b69-claude-code-with-codex","derivative","info","Missing transcript","05-1-outro.mov","Transcript not found (may be queued)","Use FR-136 Regen Transcripts tool or wait for queue"
"b69-claude-code-with-codex","/Users/davidcruwys/dev/video-projects/v-appydave/b69-claude-code-with-codex","derivative","info","Missing transcript","05-2-outro.mov","Transcript not found (may be queued)","Use FR-136 Regen Transcripts tool or wait for queue"
"b71-bmad-poem","/Users/davidcruwys/dev/video-projects/v-appydave/b71-bmad-poem","structural","info","Chapter gaps detected","","Missing chapters: 02","Gaps may be intentional (deleted content). Use FR-140 if you want to fill them."
"b71-bmad-poem","/Users/davidcruwys/dev/video-projects/v-appydave/b71-bmad-poem","structural","info","Sequence gaps in chapter 12","","Missing sequences: 33, 34, 35","Use FR-138 Rename Tool with ""Renumber"" option to fill gaps"
"b72-opus-4.5-awesome","/Users/davidcruwys/dev/video-projects/v-appydave/b72-opus-4.5-awesome","derivative","info","Missing transcript","01-1-intro.mov","Transcript not found (may be queued)","Use FR-136 Regen Transcripts tool or wait for queue"
"b72-opus-4.5-awesome","/Users/davidcruwys/dev/video-projects/v-appydave/b72-opus-4.5-awesome","derivative","info","Missing transcript","02-1-scenario.mov","Transcript not found (may be queued)","Use FR-136 Regen Transcripts tool or wait for queue"
"b72-opus-4.5-awesome","/Users/davidcruwys/dev/video-projects/v-appydave/b72-opus-4.5-awesome","derivative","info","Missing transcript","03-1-demostration.mov","Transcript not found (may be queued)","Use FR-136 Regen Transcripts tool or wait for queue"
"b72-opus-4.5-awesome","/Users/davidcruwys/dev/video-projects/v-appydave/b72-opus-4.5-awesome","derivative","info","Missing transcript","03-2-demonstration.mov","Transcript not found (may be queued)","Use FR-136 Regen Transcripts tool or wait for queue"
"b72-opus-4.5-awesome","/Users/davidcruwys/dev/video-projects/v-appydave/b72-opus-4.5-awesome","derivative","info","Missing transcript","03-3-demonstration.mov","Transcript not found (may be queued)","Use FR-136 Regen Transcripts tool or wait for queue"
"b72-opus-4.5-awesome","/Users/davidcruwys/dev/video-projects/v-appydave/b72-opus-4.5-awesome","derivative","info","Missing transcript","03-4-demonstration.mov","Transcript not found (may be queued)","Use FR-136 Regen Transcripts tool or wait for queue"
"b72-opus-4.5-awesome","/Users/davidcruwys/dev/video-projects/v-appydave/b72-opus-4.5-awesome","derivative","info","Missing transcript","04-1-refactor.mov","Transcript not found (may be queued)","Use FR-136 Regen Transcripts tool or wait for queue"
"b72-opus-4.5-awesome","/Users/davidcruwys/dev/video-projects/v-appydave/b72-opus-4.5-awesome","derivative","info","Missing transcript","04-2-refactor.mov","Transcript not found (may be queued)","Use FR-136 Regen Transcripts tool or wait for queue"
"b72-opus-4.5-awesome","/Users/davidcruwys/dev/video-projects/v-appydave/b72-opus-4.5-awesome","derivative","info","Missing transcript","04-3-refactor.mov","Transcript not found (may be queued)","Use FR-136 Regen Transcripts tool or wait for queue"
"b72-opus-4.5-awesome","/Users/davidcruwys/dev/video-projects/v-appydave/b72-opus-4.5-awesome","derivative","info","Missing transcript","04-4-refactor.mov","Transcript not found (may be queued)","Use FR-136 Regen Transcripts tool or wait for queue"
"b72-opus-4.5-awesome","/Users/davidcruwys/dev/video-projects/v-appydave/b72-opus-4.5-awesome","derivative","info","Missing transcript","04-5-refactor.mov","Transcript not found (may be queued)","Use FR-136 Regen Transcripts tool or wait for queue"
"b72-opus-4.5-awesome","/Users/davidcruwys/dev/video-projects/v-appydave/b72-opus-4.5-awesome","derivative","info","Missing transcript","04-6-refactor.mov","Transcript not found (may be queued)","Use FR-136 Regen Transcripts tool or wait for queue"
"b72-opus-4.5-awesome","/Users/davidcruwys/dev/video-projects/v-appydave/b72-opus-4.5-awesome","derivative","info","Missing transcript","04-7-refactor.mov","Transcript not found (may be queued)","Use FR-136 Regen Transcripts tool or wait for queue"
"b72-opus-4.5-awesome","/Users/davidcruwys/dev/video-projects/v-appydave/b72-opus-4.5-awesome","derivative","info","Missing transcript","04-8-refactor.mov","Transcript not found (may be queued)","Use FR-136 Regen Transcripts tool or wait for queue"
"b72-opus-4.5-awesome","/Users/davidcruwys/dev/video-projects/v-appydave/b72-opus-4.5-awesome","derivative","info","Missing transcript","04-9-refactor.mov","Transcript not found (may be queued)","Use FR-136 Regen Transcripts tool or wait for queue"
"b72-opus-4.5-awesome","/Users/davidcruwys/dev/video-projects/v-appydave/b72-opus-4.5-awesome","derivative","info","Missing transcript","05-1-recap.mov","Transcript not found (may be queued)","Use FR-136 Regen Transcripts tool or wait for queue"
"b72-opus-4.5-awesome","/Users/davidcruwys/dev/video-projects/v-appydave/b72-opus-4.5-awesome","derivative","info","Missing transcript","05-2-recap-stats.mov","Transcript not found (may be queued)","Use FR-136 Regen Transcripts tool or wait for queue"
"b72-opus-4.5-awesome","/Users/davidcruwys/dev/video-projects/v-appydave/b72-opus-4.5-awesome","derivative","info","Missing transcript","06-1-outro-cta.mov","Transcript not found (may be queued)","Use FR-136 Regen Transcripts tool or wait for queue"
"b72-opus-4.5-awesome","/Users/davidcruwys/dev/video-projects/v-appydave/b72-opus-4.5-awesome","derivative","info","Missing transcript","06-2-outro-endcards.mov","Transcript not found (may be queued)","Use FR-136 Regen Transcripts tool or wait for queue"
"b72-opus-4.5-awesome","/Users/davidcruwys/dev/video-projects/v-appydave/b72-opus-4.5-awesome","derivative","info","Missing transcript","06-3-outro-endcards.mov","Transcript not found (may be queued)","Use FR-136 Regen Transcripts tool or wait for queue"
"b73-vibe-code-ecamm-line-opus-4.5","/Users/davidcruwys/dev/video-projects/v-appydave/b73-vibe-code-ecamm-line-opus-4.5","derivative","info","Missing shadow file","04-2-open-in-finder.mov","Shadow file not found: 04-2-open-in-finder.mp4","Use FR-136 Regen Shadows tool to regenerate"
"b73-vibe-code-ecamm-line-opus-4.5","/Users/davidcruwys/dev/video-projects/v-appydave/b73-vibe-code-ecamm-line-opus-4.5","derivative","info","Missing shadow file","05-1-assets.mov","Shadow file not found: 05-1-assets.mp4","Use FR-136 Regen Shadows tool to regenerate"
"b73-vibe-code-ecamm-line-opus-4.5","/Users/davidcruwys/dev/video-projects/v-appydave/b73-vibe-code-ecamm-line-opus-4.5","derivative","info","Missing shadow file","05-2-assets.mov","Shadow file not found: 05-2-assets.mp4","Use FR-136 Regen Shadows tool to regenerate"
"b73-vibe-code-ecamm-line-opus-4.5","/Users/davidcruwys/dev/video-projects/v-appydave/b73-vibe-code-ecamm-line-opus-4.5","derivative","info","Missing shadow file","06-1-thumb.mov","Shadow file not found: 06-1-thumb.mp4","Use FR-136 Regen Shadows tool to regenerate"
"b73-vibe-code-ecamm-line-opus-4.5","/Users/davidcruwys/dev/video-projects/v-appydave/b73-vibe-code-ecamm-line-opus-4.5","derivative","info","Missing shadow file","06-2-thumb.mov","Shadow file not found: 06-2-thumb.mp4","Use FR-136 Regen Shadows tool to regenerate"
"b73-vibe-code-ecamm-line-opus-4.5","/Users/davidcruwys/dev/video-projects/v-appydave/b73-vibe-code-ecamm-line-opus-4.5","derivative","info","Missing shadow file","07-1-outro-RECAP.mov","Shadow file not found: 07-1-outro-RECAP.mp4","Use FR-136 Regen Shadows tool to regenerate"
"b73-vibe-code-ecamm-line-opus-4.5","/Users/davidcruwys/dev/video-projects/v-appydave/b73-vibe-code-ecamm-line-opus-4.5","derivative","info","Missing shadow file","07-2-outro-SKOOL.mov","Shadow file not found: 07-2-outro-SKOOL.mp4","Use FR-136 Regen Shadows tool to regenerate"
"b73-vibe-code-ecamm-line-opus-4.5","/Users/davidcruwys/dev/video-projects/v-appydave/b73-vibe-code-ecamm-line-opus-4.5","derivative","info","Missing shadow file","07-3-outro-ENDCARD.mov","Shadow file not found: 07-3-outro-ENDCARD.mp4","Use FR-136 Regen Shadows tool to regenerate"
"b73-vibe-code-ecamm-line-opus-4.5","/Users/davidcruwys/dev/video-projects/v-appydave/b73-vibe-code-ecamm-line-opus-4.5","derivative","info","Missing shadow file","07-4-outro-endcard-NEXT-VIDEO.mov","Shadow file not found: 07-4-outro-endcard-NEXT-VIDEO.mp4","Use FR-136 Regen Shadows tool to regenerate"
"b73-vibe-code-ecamm-line-opus-4.5","/Users/davidcruwys/dev/video-projects/v-appydave/b73-vibe-code-ecamm-line-opus-4.5","derivative","info","Missing transcript","01-1-intro.mov","Transcript not found (may be queued)","Use FR-136 Regen Transcripts tool or wait for queue"
"b73-vibe-code-ecamm-line-opus-4.5","/Users/davidcruwys/dev/video-projects/v-appydave/b73-vibe-code-ecamm-line-opus-4.5","derivative","info","Missing transcript","01-2-context.mov","Transcript not found (may be queued)","Use FR-136 Regen Transcripts tool or wait for queue"
"b73-vibe-code-ecamm-line-opus-4.5","/Users/davidcruwys/dev/video-projects/v-appydave/b73-vibe-code-ecamm-line-opus-4.5","derivative","info","Missing transcript","02-1-scenaro.mov","Transcript not found (may be queued)","Use FR-136 Regen Transcripts tool or wait for queue"
"b73-vibe-code-ecamm-line-opus-4.5","/Users/davidcruwys/dev/video-projects/v-appydave/b73-vibe-code-ecamm-line-opus-4.5","derivative","info","Missing transcript","02-2-scenaro.mov","Transcript not found (may be queued)","Use FR-136 Regen Transcripts tool or wait for queue"
"b73-vibe-code-ecamm-line-opus-4.5","/Users/davidcruwys/dev/video-projects/v-appydave/b73-vibe-code-ecamm-line-opus-4.5","derivative","info","Missing transcript","02-3-scenaro.mov","Transcript not found (may be queued)","Use FR-136 Regen Transcripts tool or wait for queue"
"b73-vibe-code-ecamm-line-opus-4.5","/Users/davidcruwys/dev/video-projects/v-appydave/b73-vibe-code-ecamm-line-opus-4.5","derivative","info","Missing transcript","03-1-vibe-coding-opus-45.mov","Transcript not found (may be queued)","Use FR-136 Regen Transcripts tool or wait for queue"
"b73-vibe-code-ecamm-line-opus-4.5","/Users/davidcruwys/dev/video-projects/v-appydave/b73-vibe-code-ecamm-line-opus-4.5","derivative","info","Missing transcript","03-2-vibe-coding-opus-45.mov","Transcript not found (may be queued)","Use FR-136 Regen Transcripts tool or wait for queue"
"b73-vibe-code-ecamm-line-opus-4.5","/Users/davidcruwys/dev/video-projects/v-appydave/b73-vibe-code-ecamm-line-opus-4.5","derivative","info","Missing transcript","04-1-open-in-finder.mov","Transcript not found (may be queued)","Use FR-136 Regen Transcripts tool or wait for queue"
"b73-vibe-code-ecamm-line-opus-4.5","/Users/davidcruwys/dev/video-projects/v-appydave/b73-vibe-code-ecamm-line-opus-4.5","derivative","info","Missing transcript","04-2-open-in-finder.mov","Transcript not found (may be queued)","Use FR-136 Regen Transcripts tool or wait for queue"
"b73-vibe-code-ecamm-line-opus-4.5","/Users/davidcruwys/dev/video-projects/v-appydave/b73-vibe-code-ecamm-line-opus-4.5","derivative","info","Missing transcript","05-1-assets.mov","Transcript not found (may be queued)","Use FR-136 Regen Transcripts tool or wait for queue"
"b73-vibe-code-ecamm-line-opus-4.5","/Users/davidcruwys/dev/video-projects/v-appydave/b73-vibe-code-ecamm-line-opus-4.5","derivative","info","Missing transcript","05-2-assets.mov","Transcript not found (may be queued)","Use FR-136 Regen Transcripts tool or wait for queue"
"b73-vibe-code-ecamm-line-opus-4.5","/Users/davidcruwys/dev/video-projects/v-appydave/b73-vibe-code-ecamm-line-opus-4.5","derivative","info","Missing transcript","06-1-thumb.mov","Transcript not found (may be queued)","Use FR-136 Regen Transcripts tool or wait for queue"
"b73-vibe-code-ecamm-line-opus-4.5","/Users/davidcruwys/dev/video-projects/v-appydave/b73-vibe-code-ecamm-line-opus-4.5","derivative","info","Missing transcript","06-2-thumb.mov","Transcript not found (may be queued)","Use FR-136 Regen Transcripts tool or wait for queue"
"b73-vibe-code-ecamm-line-opus-4.5","/Users/davidcruwys/dev/video-projects/v-appydave/b73-vibe-code-ecamm-line-opus-4.5","derivative","info","Missing transcript","07-1-outro-RECAP.mov","Transcript not found (may be queued)","Use FR-136 Regen Transcripts tool or wait for queue"
"b73-vibe-code-ecamm-line-opus-4.5","/Users/davidcruwys/dev/video-projects/v-appydave/b73-vibe-code-ecamm-line-opus-4.5","derivative","info","Missing transcript","07-2-outro-SKOOL.mov","Transcript not found (may be queued)","Use FR-136 Regen Transcripts tool or wait for queue"
"b73-vibe-code-ecamm-line-opus-4.5","/Users/davidcruwys/dev/video-projects/v-appydave/b73-vibe-code-ecamm-line-opus-4.5","derivative","info","Missing transcript","07-3-outro-ENDCARD.mov","Transcript not found (may be queued)","Use FR-136 Regen Transcripts tool or wait for queue"
"b73-vibe-code-ecamm-line-opus-4.5","/Users/davidcruwys/dev/video-projects/v-appydave/b73-vibe-code-ecamm-line-opus-4.5","derivative","info","Missing transcript","07-4-outro-endcard-NEXT-VIDEO.mov","Transcript not found (may be queued)","Use FR-136 Regen Transcripts tool or wait for queue"
"b74-claude-token-usage-tips","/Users/davidcruwys/dev/video-projects/v-appydave/b74-claude-token-usage-tips","structural","info","Sequence gaps in chapter 04","","Missing sequences: 4","Use FR-138 Rename Tool with ""Renumber"" option to fill gaps"
"b74-claude-token-usage-tips","/Users/davidcruwys/dev/video-projects/v-appydave/b74-claude-token-usage-tips","structural","info","Sequence gaps in chapter 06","","Missing sequences: 3","Use FR-138 Rename Tool with ""Renumber"" option to fill gaps"
"b74-claude-token-usage-tips","/Users/davidcruwys/dev/video-projects/v-appydave/b74-claude-token-usage-tips","derivative","info","Missing shadow file","01-1-intro.mov","Shadow file not found: 01-1-intro.mp4","Use FR-136 Regen Shadows tool to regenerate"
"b74-claude-token-usage-tips","/Users/davidcruwys/dev/video-projects/v-appydave/b74-claude-token-usage-tips","derivative","info","Missing shadow file","02-1-scenario.mov","Shadow file not found: 02-1-scenario.mp4","Use FR-136 Regen Shadows tool to regenerate"
"b74-claude-token-usage-tips","/Users/davidcruwys/dev/video-projects/v-appydave/b74-claude-token-usage-tips","derivative","info","Missing shadow file","02-2-scenario.mov","Shadow file not found: 02-2-scenario.mp4","Use FR-136 Regen Shadows tool to regenerate"
"b74-claude-token-usage-tips","/Users/davidcruwys/dev/video-projects/v-appydave/b74-claude-token-usage-tips","derivative","info","Missing shadow file","02-3-scenario.mov","Shadow file not found: 02-3-scenario.mp4","Use FR-136 Regen Shadows tool to regenerate"
"b74-claude-token-usage-tips","/Users/davidcruwys/dev/video-projects/v-appydave/b74-claude-token-usage-tips","derivative","info","Missing shadow file","02-4-scenario.mov","Shadow file not found: 02-4-scenario.mp4","Use FR-136 Regen Shadows tool to regenerate"
"b74-claude-token-usage-tips","/Users/davidcruwys/dev/video-projects/v-appydave/b74-claude-token-usage-tips","derivative","info","Missing shadow file","03-1-conversation-hygiene.mov","Shadow file not found: 03-1-conversation-hygiene.mp4","Use FR-136 Regen Shadows tool to regenerate"
"b74-claude-token-usage-tips","/Users/davidcruwys/dev/video-projects/v-appydave/b74-claude-token-usage-tips","derivative","info","Missing shadow file","03-2-conversation-hygiene.mov","Shadow file not found: 03-2-conversation-hygiene.mp4","Use FR-136 Regen Shadows tool to regenerate"
"b74-claude-token-usage-tips","/Users/davidcruwys/dev/video-projects/v-appydave/b74-claude-token-usage-tips","derivative","info","Missing shadow file","03-3-conversation-hygiene.mov","Shadow file not found: 03-3-conversation-hygiene.mp4","Use FR-136 Regen Shadows tool to regenerate"
"b74-claude-token-usage-tips","/Users/davidcruwys/dev/video-projects/v-appydave/b74-claude-token-usage-tips","derivative","info","Missing shadow file","03-4-conversation-hygiene.mov","Shadow file not found: 03-4-conversation-hygiene.mp4","Use FR-136 Regen Shadows tool to regenerate"
"b74-claude-token-usage-tips","/Users/davidcruwys/dev/video-projects/v-appydave/b74-claude-token-usage-tips","derivative","info","Missing shadow file","03-5-conversation-hygiene.mov","Shadow file not found: 03-5-conversation-hygiene.mp4","Use FR-136 Regen Shadows tool to regenerate"
"b74-claude-token-usage-tips","/Users/davidcruwys/dev/video-projects/v-appydave/b74-claude-token-usage-tips","derivative","info","Missing shadow file","03-6-conversation-hygiene.mov","Shadow file not found: 03-6-conversation-hygiene.mp4","Use FR-136 Regen Shadows tool to regenerate"
"b74-claude-token-usage-tips","/Users/davidcruwys/dev/video-projects/v-appydave/b74-claude-token-usage-tips","derivative","info","Missing shadow file","03-7-conversation-hygiene.mov","Shadow file not found: 03-7-conversation-hygiene.mp4","Use FR-136 Regen Shadows tool to regenerate"
"b74-claude-token-usage-tips","/Users/davidcruwys/dev/video-projects/v-appydave/b74-claude-token-usage-tips","derivative","info","Missing shadow file","03-8-conversation-hygiene.mov","Shadow file not found: 03-8-conversation-hygiene.mp4","Use FR-136 Regen Shadows tool to regenerate"
"b74-claude-token-usage-tips","/Users/davidcruwys/dev/video-projects/v-appydave/b74-claude-token-usage-tips","derivative","info","Missing shadow file","03-9-conversation-hygiene.mov","Shadow file not found: 03-9-conversation-hygiene.mp4","Use FR-136 Regen Shadows tool to regenerate"
"b74-claude-token-usage-tips","/Users/davidcruwys/dev/video-projects/v-appydave/b74-claude-token-usage-tips","derivative","info","Missing shadow file","04-1-front-load-claude.mov","Shadow file not found: 04-1-front-load-claude.mp4","Use FR-136 Regen Shadows tool to regenerate"
"b74-claude-token-usage-tips","/Users/davidcruwys/dev/video-projects/v-appydave/b74-claude-token-usage-tips","derivative","info","Missing shadow file","04-2-front-load-claude.mov","Shadow file not found: 04-2-front-load-claude.mp4","Use FR-136 Regen Shadows tool to regenerate"
